job=40604444 array=40604444_0 host=g3100 partition=gpu-l40s gpu=NVIDIA L40S start=2026-09-25T13:13:29-07:00 commit=06027f571e15eee20259ba4b6f9fef45939b2795 model=qwen_e1 suites=ood conditions=all songs=all shard=0/1
model=qwen_e1 suite=ood tasks=1555 skipped=20 shard=0/1 batches=98 pending=1555
[43/98] n=16 86.78s eos=16 parse=16 done=688/1555 elapsed=3270s
[44/98] n=16 88.43s eos=16 parse=16 done=704/1555 elapsed=3359s
[45/98] n=16 86.12s eos=16 parse=16 done=720/1555 elapsed=3446s
[46/98] n=16 90.18s eos=16 parse=16 done=736/1555 elapsed=3537s
[47/98] n=16 85.1s eos=16 parse=16 done=752/1555 elapsed=3624s
[48/98] n=16 91.08s eos=16 parse=16 done=768/1555 elapsed=3716s
[49/98] n=16 76.43s eos=16 parse=16 done=784/1555 elapsed=3793s
[50/98] n=16 106.7s eos=16 parse=16 done=800/1555 elapsed=3901s
[51/98] n=16 86.97s eos=16 parse=16 done=816/1555 elapsed=3989s
[52/98] n=16 83.19s eos=16 parse=16 done=832/1555 elapsed=4073s
[53/98] n=16 104.39s eos=16 parse=16 done=848/1555 elapsed=4179s
[54/98] n=16 107.85s eos=16 parse=16 done=864/1555 elapsed=4287s
[55/98] n=16 82.09s eos=16 parse=16 done=880/1555 elapsed=4370s
[56/98] n=16 82.69s eos=16 parse=16 done=896/1555 elapsed=4454s
[57/98] n=16 94.34s eos=16 parse=16 done=912/1555 elapsed=4550s
[58/98] n=16 79.92s eos=16 parse=16 done=928/1555 elapsed=4630s
[59/98] n=16 100.48s eos=16 parse=16 done=944/1555 elapsed=4732s
[60/98] n=16 126.77s eos=16 parse=16 done=960/1555 elapsed=4860s
[61/98] n=16 250.01s eos=15 parse=16 done=976/1555 elapsed=5112s
[62/98] n=16 91.04s eos=16 parse=16 done=992/1555 elapsed=5204s
[63/98] n=16 86.21s eos=16 parse=16 done=1008/1555 elapsed=5291s
[64/98] n=16 81.25s eos=16 parse=16 done=1024/1555 elapsed=5373s
[65/98] n=16 91.28s eos=16 parse=16 done=1040/1555 elapsed=5465s
[66/98] n=16 108.02s eos=16 parse=16 done=1056/1555 elapsed=5575s
[67/98] n=16 93.97s eos=16 parse=16 done=1072/1555 elapsed=5670s
[68/98] n=16 98.07s eos=16 parse=16 done=1088/1555 elapsed=5768s
[69/98] n=16 124.63s eos=16 parse=16 done=1104/1555 elapsed=5894s
[70/98] n=16 97.86s eos=16 parse=16 done=1120/1555 elapsed=5993s
[71/98] n=16 114.17s eos=16 parse=16 done=1136/1555 elapsed=6108s
[72/98] n=16 97.47s eos=16 parse=16 done=1152/1555 elapsed=6207s
[73/98] n=16 106.35s eos=16 parse=16 done=1168/1555 elapsed=6315s
[74/98] n=16 106.84s eos=16 parse=16 done=1184/1555 elapsed=6423s
[2026-09-25T15:04:49.864] error: *** JOB 40604444 ON g3100 CANCELLED AT 2026-09-25T15:04:49 DUE to SIGNAL Terminated ***
